final_url,final_url_domain,final_url_website,target_url_agency_owner,target_url_bureau_owner,dap_detected_final_url
https://comments.cftc.gov/PublicComments/ReleasesWithComments.aspx,cftc.gov,comments.cftc.gov,Commodity Futures Trading Commission,U.S. Commodity Futures Trading Commission,TRUE
https://commission.ncpc.gov/login.html,ncpc.gov,commission.ncpc.gov,National Capital Planning Commission,National Capital Planning Commission,FALSE
https://commondataelements.ninds.nih.gov/,nih.gov,commondataelements.ninds.nih.gov,Department of Health and Human Services,National Institutes of Health,FALSE
https://commonfund.nih.gov/,nih.gov,commonfund.nih.gov,Department of Health and Human Services,National Institutes of Health,TRUE
https://commonresearchmodel.larc.nasa.gov/,nasa.gov,commonresearchmodel.larc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,TRUE
https://commons.lbl.gov/display/cpp/,lbl.gov,commons.lbl.gov,Department of Energy,Lawrence Berkeley National Laboratory,FALSE
https://communicating.training.nij.gov/usermanagement/login_form?came_from=https%3A//communicating.training.nij.gov/&retry=&disable_cookie_login__=1&page_n=0&page_nm=,nij.gov,communicating.training.nij.gov,Department of Justice,Office of Justice Programs,TRUE
https://communications.grants.gov/,grants.gov,communications.grants.gov,Department of Health and Human Services,"Assistant Secretary for Financial Resources, Office of the Secretary",FALSE
https://communicationstrackingradar.jpl.nasa.gov/sections/sec-334/,nasa.gov,communicationstrackingradar.jpl.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://community.fema.gov/PreparednessCommunity/s/?language=en_US,fema.gov,community.fema.gov,Department of Homeland Security,FEMA,FALSE
https://communitycountsdataviz.cdc.gov/blooddisorders/#!/,cdc.gov,communitycountsdataviz.cdc.gov,Department of Health and Human Services,Centers For Disease Control and Prevention,TRUE
https://commute.lbl.gov/,lbl.gov,commute.lbl.gov,Department of Energy,Lawrence Berkeley National Laboratory,FALSE
https://commuter.ors.od.nih.gov/?refresh=true,nih.gov,commuter.ors.od.nih.gov,Department of Health and Human Services,National Institutes of Health,TRUE
https://companyprofiles.healthcare.gov/,healthcare.gov,companyprofiles.healthcare.gov,Department of Health and Human Services,Centers for Medicare and Medicaid Services,FALSE
https://complaint.consumerfinance.gov/submit-a-complaint/s/login/?ec=302&startURL=%2Fsubmit-a-complaint%2Fs%2Fproducts,consumerfinance.gov,complaint.consumerfinance.gov,Consumer Financial Protection Bureau,Consumer Financial Protection Bureau,FALSE
https://complaint.ic3.gov/,ic3.gov,complaint.ic3.gov,Department of Justice,Internet Crime Complaint Center,TRUE
https://complaint.mycreditunion.gov/AppraisalRelatedComplaint/,mycreditunion.gov,complaint.mycreditunion.gov,National Credit Union Administration,National Credit Union Administration,FALSE
https://compliance-viewer.18f.gov/,18f.gov,compliance-viewer.18f.gov,General Services Administration,"GSA, TTS",FALSE
https://compliance.gov/cgi-sys/defaultwebpage.cgi,compliance.gov,compliance.gov,Office of Congressional Workplace Rights,Congressional Office of Compliance,FALSE
https://components.uspto.gov/,uspto.gov,components.uspto.gov,Department of Commerce,USPTO,TRUE
https://compservices.tva.gov/,tva.gov,compservices.tva.gov,Tennessee Valley Authority,TVA IT,FALSE
https://comptox.epa.gov/,epa.gov,comptox.epa.gov,Environmental Protection Agency,Environmental Protection Agency,TRUE
https://comptroller.defense.gov/,defense.gov,comptroller.defense.gov,Department of Defense,Defense Media Activity,TRUE
https://comptrollerofthecurrency.gov/,comptrollerofthecurrency.gov,comptrollerofthecurrency.gov,Department of the Treasury,Comptroller of the Currency,TRUE
https://computerlectures.pnnl.gov/,pnnl.gov,computerlectures.pnnl.gov,Department of Energy,Pacific Northwest National Laboratory,FALSE
https://computerscience.usajobs.gov/Search/Results?j=1550&s=relevance&sd=asc&p=1,usajobs.gov,computerscience.usajobs.gov,Office of Personnel Management,OPM Human Resource Solutions,TRUE
https://computersforlearning.gov/,computersforlearning.gov,computersforlearning.gov,General Services Administration,"GSA, FAS, ClearPath",TRUE
https://computing.fnal.gov/,fnal.gov,computing.fnal.gov,Department of Energy,Fermi National Accelerator Laboratory,FALSE
https://conectate.gobiernousa.gov/,gobiernousa.gov,conectate.gobiernousa.gov,General Services Administration,"GSA, TTS",TRUE
https://conexus-cert.gsa.gov/,gsa.gov,conexus-cert.gsa.gov,General Services Administration,"GSA, IDI, ECAS II",FALSE
https://conexus.gsa.gov/,gsa.gov,conexus.gsa.gov,General Services Administration,"GSA, IDI, ECAS II",FALSE
https://conference.sns.gov/,sns.gov,conference.sns.gov,Department of Energy,Oak Ridge National Laboratory,FALSE
https://conference.wawg.cap.gov/,cap.gov,conference.wawg.cap.gov,Department of Defense,"CIVIL AIR PATROL, USAF AUX.",FALSE
https://conferences.fnal.gov/,fnal.gov,conferences.fnal.gov,Department of Energy,Fermi National Accelerator Laboratory,FALSE
https://conferences.lbl.gov/,lbl.gov,conferences.lbl.gov,Department of Energy,Lawrence Berkeley National Laboratory,FALSE
https://confluence.grantsolutions.gov/login.action?os_destination=%2Findex.action&permissionViolation=true,grantsolutions.gov,confluence.grantsolutions.gov,Department of Health and Human Services,Administration for Children and Families,FALSE
https://confocal.ccr.cancer.gov/,cancer.gov,confocal.ccr.cancer.gov,Department of Health and Human Services,National Cancer Institute,FALSE
https://connect-portal.justice.gov/console-selfservice/SelfService.do,justice.gov,connect-portal.justice.gov,Department of Justice,U.S. Department of Justice,FALSE
https://connect.usa.gov/publications,usa.gov,connect.usa.gov,General Services Administration,"GSA, TTS",TRUE
https://connect3.justice.gov/+CSCOE+/logon.html?fcadbadd=1,justice.gov,connect3.justice.gov,Department of Justice,U.S. Department of Justice,FALSE
https://connectedcare.va.gov/,va.gov,connectedcare.va.gov,Department of Veterans Affairs,"Office of Information and Technology, IT Operations and Services (ITOPS)",TRUE
https://connector.hrsa.gov/connector/,hrsa.gov,connector.hrsa.gov,Department of Health and Human Services,Health Resources and Services Administration,FALSE
https://consensus.nist.gov/app/nicob,nist.gov,consensus.nist.gov,Department of Commerce,National Institute of Standards and Technology (NIST),FALSE
https://console-openshift-console.apps.marble.ccs.ornl.gov/,ornl.gov,console-openshift-console.apps.marble.ccs.ornl.gov,Department of Energy,Oak Ridge National Laboratory,FALSE
https://console-openshift-console.apps.onyx.ccs.ornl.gov/,ornl.gov,console-openshift-console.apps.onyx.ccs.ornl.gov,Department of Energy,Oak Ridge National Laboratory,FALSE
https://constructionsafety.ssc.nasa.gov/,nasa.gov,constructionsafety.ssc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,TRUE
https://consumer.ftc.gov/,ftc.gov,consumer.ftc.gov,Federal Trade Commission,Office of Public Affairs (OPA),TRUE
https://consumer.gov/,consumer.gov,consumer.gov,Federal Trade Commission,Division of Consumer & Business Education (DCBE),TRUE
https://consumercomplaints.fcc.gov/hc/en-us,fcc.gov,consumercomplaints.fcc.gov,Federal Communications Commission,Federal Communications Commission,FALSE
https://consumerfinance.okta.com/app/qualtricssaml/exk1aql9bkhL7i2w0297/sso/saml,okta.com,consumerfinance.okta.com,Consumer Financial Protection Bureau,Consumer Financial Protection Bureau,FALSE
https://consumersentinel.gov/,consumersentinel.gov,consumersentinel.gov,Federal Trade Commission,Division of Consumer Response & Operations (DCRO),FALSE
https://consumidor.ftc.gov/,ftc.gov,consumidor.ftc.gov,Federal Trade Commission,Office of Public Affairs (OPA),TRUE
https://consumidor.gov/,consumidor.gov,consumidor.gov,Federal Trade Commission,Division of Consumer & Business Education (DCBE),TRUE
https://content-drupal.climate.gov/,climate.gov,content-drupal.climate.gov,Department of Commerce,NWS/OPS33,TRUE
https://content-guide.18f.gov/,18f.gov,content-guide.18f.gov,General Services Administration,"GSA, TTS",TRUE
https://content.gsaadvantage.fas.gsa.gov/,gsa.gov,content.gsaadvantage.fas.gsa.gov,General Services Administration,"GSA, IDI, ECAS II",FALSE
https://contractdirectory.gov/contractdirectory/,contractdirectory.gov,contractdirectory.gov,General Services Administration,"GSA, FAS, FPDS",TRUE
https://contractorportal.dol.gov/,dol.gov,contractorportal.dol.gov,Department of Labor,Office of The Chief Information Officer (OCIO),TRUE
https://contribute.globalchange.gov/,globalchange.gov,contribute.globalchange.gov,United States Global Change Research Program,U.S. Global Change Research Program,FALSE
https://controls.als.lbl.gov/,lbl.gov,controls.als.lbl.gov,Department of Energy,Lawrence Berkeley National Laboratory,FALSE
https://controls.pnnl.gov/,pnnl.gov,controls.pnnl.gov,Department of Energy,Pacific Northwest National Laboratory,FALSE
https://controls2.als.lbl.gov/,lbl.gov,controls2.als.lbl.gov,Department of Energy,Lawrence Berkeley National Laboratory,FALSE
https://coolcolors.lbl.gov/,lbl.gov,coolcolors.lbl.gov,Department of Energy,Lawrence Berkeley National Laboratory,FALSE
https://coop.vpn.cttso.gov/dana-na/auth/url_default/welcome.cgi,cttso.gov,coop.vpn.cttso.gov,Department of Defense,Combating Terrorism Technical Support Office,FALSE
https://cope.bldc.nwave.noaa.gov/shibboleth-ds/index.html?entityID=https%3A%2F%2Fcope.bldc.nwave.noaa.gov%2Fshibboleth&return=https%3A%2F%2Fportal-demo.bldc.nwave.noaa.gov%2FShibboleth.sso%2FLogin%3FSAMLDS%3D1%26target%3Dss%253Amem%253A9112e55dd62478ac7af50cfa21cf368f7b00b6784663b4b70b5d1cdf4ce615e4,noaa.gov,cope.bldc.nwave.noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,FALSE
https://cope.ctc.nwave.noaa.gov/shibboleth-ds/index.html?entityID=https%3A%2F%2Fcope.ctc.nwave.noaa.gov%2Fshibboleth&return=https%3A%2F%2Fcope.noaa.gov%2FShibboleth.sso%2FLogin%3FSAMLDS%3D1%26target%3Dss%253Amem%253Aba64c7a9d63b417f036b2ee1d85e5e7afc4ed63a8b30759211cfa6555e8542ad,noaa.gov,cope.ctc.nwave.noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,FALSE
https://cops.fas.gsa.gov/cpcops/login,gsa.gov,cops.fas.gsa.gov,General Services Administration,"GSA, IDI, ECAS II",FALSE
https://cops.usdoj.gov/,usdoj.gov,cops.usdoj.gov,Department of Justice,Office of the Chief Information Officer,FALSE
https://copyright.gov/,copyright.gov,copyright.gov,Library of Congress,Library of Congress,FALSE
https://cor.gsfc.nasa.gov/,nasa.gov,cor.gsfc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,TRUE
https://cor1.gsfc.nasa.gov/,nasa.gov,cor1.gsfc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://cora.usdoj.gov/Relativity/Identity/login?signin=5e6758d3a2321439bd20f1701da35bd7,usdoj.gov,cora.usdoj.gov,Department of Justice,Office of the Chief Information Officer,FALSE
https://coral.aoml.noaa.gov/,noaa.gov,coral.aoml.noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,FALSE
https://coralreef.gov/,coralreef.gov,coralreef.gov,Department of the Interior,USGS,TRUE
https://coralreef.noaa.gov/,noaa.gov,coralreef.noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,TRUE
https://coralreefwatch.noaa.gov/,noaa.gov,coralreefwatch.noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,TRUE
https://cordellbank.noaa.gov/,noaa.gov,cordellbank.noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,TRUE
https://core.atdd.noaa.gov/,noaa.gov,core.atdd.noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,FALSE
https://core2.gsfc.nasa.gov/,nasa.gov,core2.gsfc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,TRUE
https://corennsa.pnnl.gov/,pnnl.gov,corennsa.pnnl.gov,Department of Energy,Pacific Northwest National Laboratory,FALSE
https://corporateapps.gsa.gov/,gsa.gov,corporateapps.gsa.gov,General Services Administration,"GSA, IDI, ECAS II",TRUE
https://corporatecuonline.ncua.gov/login,ncua.gov,corporatecuonline.ncua.gov,National Credit Union Administration,NCUA,FALSE
https://correlation2013.lbl.gov/,lbl.gov,correlation2013.lbl.gov,Department of Energy,Lawrence Berkeley National Laboratory,FALSE
https://correlogo.ncifcrf.gov/,ncifcrf.gov,correlogo.ncifcrf.gov,Department of Health and Human Services,"Enterprise Information Technology, NIH",TRUE
https://corridoreis.anl.gov/,anl.gov,corridoreis.anl.gov,Department of Energy,Argonne National Laboratory,FALSE
https://corrosion.ksc.nasa.gov/,nasa.gov,corrosion.ksc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,TRUE
https://cors.ngs.noaa.gov/,noaa.gov,cors.ngs.noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,TRUE
https://cosmic.lbl.gov/,lbl.gov,cosmic.lbl.gov,Department of Energy,Lawrence Berkeley National Laboratory,FALSE
https://cosmicopia.gsfc.nasa.gov/,nasa.gov,cosmicopia.gsfc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,TRUE
https://cosmology.lbl.gov/,lbl.gov,cosmology.lbl.gov,Department of Energy,Lawrence Berkeley National Laboratory,FALSE
https://cosmos.lbl.gov/,lbl.gov,cosmos.lbl.gov,Department of Energy,Lawrence Berkeley National Laboratory,FALSE
https://costar.jpl.nasa.gov/,nasa.gov,costar.jpl.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,TRUE
https://cotuit.er.usgs.gov/,usgs.gov,cotuit.er.usgs.gov,Department of the Interior,U.S. Geological Survey,TRUE
https://council.epa.gov/ords/sab/f?p=104:1::::::,epa.gov,council.epa.gov,Environmental Protection Agency,Environmental Protection Agency,TRUE
https://courses.america.gov/,america.gov,courses.america.gov,Department of State,Bureau of Global Public Affairs (GPA),FALSE
https://courses.dhs.gov/courses,dhs.gov,courses.dhs.gov,Department of Homeland Security,Headquarters,TRUE
https://courses.lincs.ed.gov/,ed.gov,courses.lincs.ed.gov,Department of Education,Office of Chief Information Officer,TRUE
https://courtsweb.gsa.gov/,gsa.gov,courtsweb.gsa.gov,General Services Administration,"GSA, IDI, ECAS II",TRUE
https://covid-relief-data.ed.gov/,ed.gov,covid-relief-data.ed.gov,Department of Education,Office of Chief Information Officer,TRUE
https://covid.cdc.gov/covid-data-tracker/#datatracker-home,cdc.gov,covid.cdc.gov,Department of Health and Human Services,Centers For Disease Control and Prevention,TRUE
https://covid19.nih.gov/,nih.gov,covid19.nih.gov,Department of Health and Human Services,National Institutes of Health,TRUE
https://covid19community.nih.gov/,nih.gov,covid19community.nih.gov,Department of Health and Human Services,National Institutes of Health,FALSE
https://covid19pvi.niehs.nih.gov/,nih.gov,covid19pvi.niehs.nih.gov,Department of Health and Human Services,National Institutes of Health,TRUE
https://covid19serohub.nih.gov/,nih.gov,covid19serohub.nih.gov,Department of Health and Human Services,National Institutes of Health,TRUE
https://covid19travelinfo.cdc.gov/,cdc.gov,covid19travelinfo.cdc.gov,Department of Health and Human Services,Centers For Disease Control and Prevention,FALSE
https://covidreliefdata.ed.gov/,ed.gov,covidreliefdata.ed.gov,Department of Education,Office of Chief Information Officer,TRUE
https://cowboys.app.cloud.gov/,cloud.gov,cowboys.app.cloud.gov,General Services Administration,"GSA, TTS",TRUE
https://cowg.cap.gov/,cap.gov,cowg.cap.gov,Department of Defense,"CIVIL AIR PATROL, USAF AUX.",FALSE
https://cpars.cpars.gov/cpars/app/home_input.action,cpars.gov,cpars.cpars.gov,General Services Administration,"GSA, FAS, System for Award Management",FALSE
https://cpars.gov/,cpars.gov,cpars.gov,General Services Administration,"GSA, FAS, System for Award Management",TRUE
